228,2,2,2,4,3,3,1,2,2,2,3,4,2,4,3,4,3,1,2,2,2,1,5,2,5,2,1,5,3,3,3,5,1,1,5,3,1,2,2,2,2,2,5,5,2,2,5,3,2,2,2,5,3,3,2,1,5,2,2,2
229,1,2,2,2,2,2,3,2,3,3,2,4,4,2,4,4,2,2,4,2,5,5,2,3,5,3,3,1,3,3,3,5,3,2,3,5,3,3,5,3,3,2,2,2,2,5,3,3,3,3,1,3,5,3,3,3,3,3,5,5
230,3,2,4,1,2,2,2,2,2,4,3,2,3,1,3,3,3,1,3,2,5,2,2,1,5,2,5,5,2,3,3,5,1,3,3,2,2,5,3,3,3,3,1,3,1,3,5,3,3,2,1,3,3,5,3,2,5,3,2,5
231,2,2,2,3,3,2,2,3,3,1,4,3,4,4,1,2,2,3,1,3,1,3,2,3,1,3,1,3,2,3,3,5,3,1,3,5,3,2,2,3,2,3,3,3,3,5,3,3,2,2,2,2,2,5,3,1,3,3,3,3
238,3,4,3,4,2,2,1,1,2,3,2,1,3,1,2,2,4,3,1,5,3,3,1,5,5,5,2,1,1,3,3,5,1,3,3,3,2,2,1,3,3,1,1,1,3,2,3,3,3,5,3,2,1,3,5,2,5,3,3,3
237,2,1,3,1,3,2,3,3,1,2,4,3,3,3,2,4,3,4,1,1,2,1,3,2,5,5,2,2,3,3,3,5,1,1,3,1,3,3,1,1,2,5,3,3,3,3,1,5,3,3,1,1,1,5,3,3,3,1,5,3
242,2,2,2,1,4,2,3,1,3,1,3,3,3,4,2,1,1,1,2,5,3,2,5,3,2,5,3,2,1,3,3,5,3,1,3,3,1,2,2,3,2,3,2,3,3,5,3,2,1,1,3,1,3,3,2,3,3,3,2,3
243,2,2,4,1,2,4,4,2,3,3,1,3,4,2,4,1,4,3,1,5,1,2,5,3,2,2,1,1,3,3,3,5,3,1,3,1,3,1,3,3,3,3,2,1,5,2,3,3,3,3,1,3,1,1,3,3,1,3,3,3
244,3,1,1,4,3,1,4,3,1,4,3,2,1,3,4,2,2,3,3,2,2,3,3,1,1,1,3,3,3,3,3,5,1,1,3,2,5,5,3,5,3,2,5,2,5,1,2,5,2,1,5,2,5,1,1,1,2,5,5,3
247,4,2,2,4,3,1,2,2,2,4,3,3,2,2,2,4,3,3,4,3,3,2,5,3,5,2,3,2,2,3,3,5,3,1,3,5,1,3,1,1,3,2,5,3,5,2,5,5,5,3,3,1,5,3,3,2,1,2,5,2
248,2,2,1,3,1,1,1,4,2,4,3,1,1,2,4,2,1,2,2,2,1,3,2,1,1,2,5,2,1,1,3,5,1,1,3,1,3,3,3,1,2,5,1,2,1,3,5,3,5,3,5,3,3,5,3,3,5,3,1,2
253,1,3,2,4,3,3,2,4,3,2,4,4,1,3,1,3,1,2,4,3,2,3,1,3,1,1,3,3,1,3,3,5,3,2,3,5,2,2,5,3,2,5,3,2,2,5,3,2,2,2,2,3,3,2,1,2,5,2,5,3
254,4,3,2,4,3,1,2,2,4,4,3,3,2,2,3,4,3,2,4,2,5,5,2,2,5,3,1,2,3,3,3,5,1,3,3,5,3,5,2,2,2,2,5,1,1,2,2,5,1,3,3,1,3,2,2,1,1,2,2,1
252,4,3,1,1,3,3,2,4,2,2,3,2,2,4,4,3,3,3,1,1,1,1,2,1,3,2,5,1,1,1,3,5,1,1,3,3,1,2,2,2,1,3,2,2,5,3,3,3,3,5,5,3,1,3,3,3,2,1,3,3
258,1,3,2,4,3,3,2,4,3,2,4,4,1,3,1,3,1,2,4,3,2,3,1,3,1,1,3,3,1,3,3,5,3,2,3,5,2,2,5,3,2,5,3,2,2,5,3,2,2,2,2,3,3,5,2,1,2,5,2,5
259,4,3,2,4,3,1,2,2,4,4,3,3,2,2,3,4,3,2,4,2,5,5,2,2,5,3,1,2,3,3,3,5,1,3,3,5,3,5,2,2,2,2,5,1,1,2,2,5,1,3,3,3,1,3,2,2,1,1,2,2
260,4,3,1,1,3,3,2,4,2,2,3,2,2,4,4,3,3,3,1,1,1,1,2,1,3,2,5,1,1,1,3,5,1,1,3,3,1,2,2,2,1,3,2,2,5,3,3,3,3,5,5,3,1,3,3,3,2,1,3,3
266,3,1,3,2,4,3,3,4,3,1,3,3,1,2,1,3,2,2,4,3,2,2,1,3,1,3,5,2,5,3,3,5,1,1,3,1,1,1,3,3,3,1,2,5,2,1,3,3,3,5,3,2,3,3,3,3,1,2,1,3
264,4,3,4,4,4,2,4,4,3,4,2,2,4,2,2,4,3,3,4,1,5,5,3,3,3,1,5,5,5,3,3,5,3,1,3,5,3,5,3,3,3,2,5,5,2,2,3,3,3,3,1,3,3,3,1,1,3,2,2,5
265,1,4,1,2,2,4,3,2,2,2,3,2,4,3,4,1,3,1,4,3,1,3,1,1,1,2,5,2,1,3,3,5,1,3,2,1,2,2,5,3,2,2,2,2,5,3,3,1,3,1,1,1,5,3,3,3,3,5,2,5
270,3,1,3,2,4,3,3,4,3,1,3,3,1,2,1,3,2,2,4,3,2,2,1,3,1,3,5,2,5,3,3,5,1,1,3,1,1,1,3,3,3,1,2,5,2,1,3,3,3,5,3,2,3,3,3,3,1,2,1,3
271,4,3,4,4,4,2,4,4,3,4,2,2,4,2,2,4,3,3,4,1,5,5,3,3,3,1,5,5,5,3,3,5,3,1,3,5,3,5,3,3,3,2,5,5,2,2,3,3,3,3,1,3,3,3,1,1,3,2,2,5
272,1,4,1,2,2,4,3,2,2,2,3,2,4,3,4,1,3,1,4,3,1,3,1,1,1,2,5,2,1,3,3,5,1,3,2,1,2,2,5,3,2,2,2,2,5,3,3,1,3,1,1,1,5,3,3,3,3,5,2,5
277,4,2,2,2,1,1,2,2,1,1,3,2,2,2,4,2,2,1,3,2,1,1,3,3,1,5,5,2,1,3,3,5,5,3,3,5,3,2,5,3,1,3,5,3,2,2,5,3,3,3,1,3,3,3,1,2,1,2,2,2
278,4,3,3,4,3,3,4,3,3,4,4,2,4,3,4,2,3,1,4,2,3,5,2,5,5,3,3,1,1,3,3,5,1,1,1,1,3,5,3,3,3,1,5,3,3,3,1,3,1,1,5,5,3,3,3,3,1,3,5,5
276,2,1,1,1,2,1,3,1,3,4,3,1,1,2,4,4,4,2,4,3,2,2,1,1,3,1,5,3,2,3,3,5,5,1,3,1,1,2,2,2,5,5,2,2,2,1,3,3,3,2,1,2,3,3,3,1,3,1,3,2
284,3,1,3,2,4,3,3,4,3,1,3,3,1,2,1,3,2,2,4,3,2,2,1,3,1,3,5,2,5,3,3,5,1,1,3,1,1,1,3,3,3,1,2,5,2,1,3,3,3,5,3,2,3,3,3,3,1,2,1,3
282,4,3,4,4,4,2,4,4,3,4,2,2,4,2,2,4,3,3,4,1,5,5,3,3,3,1,5,5,5,3,3,5,3,1,3,5,3,5,3,3,3,2,5,5,2,2,3,3,3,3,1,3,3,3,1,1,3,2,2,5
283,1,4,1,2,2,4,3,2,2,2,3,2,4,3,4,1,3,1,4,3,1,3,1,1,1,2,5,2,1,3,3,5,1,3,2,1,2,2,5,3,2,2,2,2,5,3,3,1,3,1,1,1,5,3,3,3,3,5,2,5
288,3,1,3,3,4,3,1,1,3,3,1,2,3,4,2,2,4,4,2,2,2,2,1,3,3,1,3,2,2,3,3,5,3,1,3,1,1,3,2,3,2,1,3,5,2,3,3,3,3,3,2,1,2,3,3,3,3,1,5,3
289,3,3,3,2,4,3,2,3,4,4,3,2,4,3,3,4,2,1,2,1,5,5,2,2,5,3,3,2,1,3,3,5,1,5,3,3,3,3,3,2,3,3,3,3,2,5,5,3,2,5,2,3,3,5,5,2,2,2,2,2
290,3,2,4,2,1,3,2,4,2,2,2,1,3,3,4,2,1,2,2,2,1,3,3,1,1,2,5,3,1,3,3,5,3,1,3,5,3,5,2,2,2,2,1,5,2,2,5,3,3,2,2,2,5,5,3,1,2,2,2,5
297,2,3,1,2,4,4,2,2,2,2,1,2,2,2,2,1,3,3,2,3,5,3,3,5,1,5,5,2,1,3,3,5,3,2,1,2,3,2,1,2,1,3,3,2,2,3,2,2,2,5,2,3,5,3,3,2,2,2,2,3
298,2,2,2,1,2,3,3,3,3,3,2,2,3,2,1,4,2,3,1,2,5,1,2,1,5,2,3,2,1,3,3,2,3,1,3,5,3,2,2,1,3,5,3,3,2,2,3,2,1,5,2,5,1,3,3,3,2,3,2,5
295,4,3,3,3,2,2,4,2,2,4,1,4,4,2,2,2,4,3,3,1,3,5,1,2,3,3,3,1,1,3,3,5,1,1,3,1,3,3,3,2,5,3,3,3,3,5,3,3,2,2,3,3,1,3,3,1,1,3,3,3
296,4,2,3,4,2,3,4,3,3,1,4,3,1,4,2,4,3,2,4,3,3,2,2,1,2,5,3,3,5,3,3,5,1,1,3,3,3,5,2,5,2,2,2,2,3,2,1,3,2,2,1,1,2,5,2,5,3,5,3,2
327,2,1,3,2,2,1,2,4,2,4,3,2,2,2,2,1,1,3,1,5,3,3,3,2,2,3,5,3,3,3,3,5,3,1,3,5,1,5,2,2,2,5,1,1,1,3,1,3,2,1,3,3,3,3,5,2,3,2,1,3
337,2,4,3,3,1,4,3,1,3,2,4,3,1,1,3,1,1,3,3,1,3,3,5,3,3,2,1,1,5,3,3,5,3,1,3,3,3,1,1,2,5,3,2,5,3,3,3,2,2,1,5,3,3,1,3,3,1,3,3,3
338,3,3,2,2,3,2,1,1,1,4,1,2,2,1,1,3,4,3,3,1,2,2,5,3,5,2,2,1,1,3,3,5,3,1,3,5,3,3,1,3,3,3,3,2,5,5,2,5,1,3,3,3,1,1,3,3,1,1,2,1
339,3,2,2,1,4,3,3,1,3,3,1,4,3,1,1,2,2,1,4,2,2,1,1,2,3,1,2,1,1,5,3,5,3,1,3,2,2,2,1,2,1,2,3,2,2,5,3,1,2,2,2,3,3,3,1,1,2,1,3,2
340,1,4,3,3,1,4,4,2,2,4,4,2,1,1,3,1,1,2,1,5,3,3,5,1,2,2,5,2,1,3,3,5,1,1,3,1,5,3,3,2,1,3,3,3,2,5,3,3,3,2,5,2,5,3,3,3,2,5,1,3
320,2,4,2,2,3,3,1,4,2,1,4,2,4,2,4,4,2,4,2,1,5,3,3,2,5,3,5,1,1,3,3,5,3,1,3,3,1,3,3,5,2,1,5,1,2,2,1,3,1,3,2,1,1,3,2,1,3,5,5,3
321,4,2,4,3,4,4,4,2,4,4,2,4,2,2,1,2,2,1,1,2,5,3,5,3,5,5,3,1,1,3,3,5,3,1,3,1,1,3,2,2,1,3,3,2,5,3,2,2,2,2,2,5,3,5,1,3,3,1,1,1
322,3,4,3,2,2,4,3,1,3,3,3,3,2,4,4,2,4,3,3,2,2,1,2,5,3,5,2,1,2,5,3,5,3,1,3,5,3,3,3,5,2,1,3,3,2,5,3,1,3,3,5,3,2,2,1,2,2,1,3,3
323,1,4,3,1,3,3,2,4,3,1,2,1,2,2,1,2,2,3,1,1,3,1,5,2,1,3,5,2,5,3,3,5,3,1,5,5,3,3,3,5,3,2,5,2,2,1,3,1,3,3,3,3,3,5,3,3,1,5,1,3
324,1,4,4,2,2,4,4,4,2,1,1,2,4,2,4,1,2,2,1,1,2,1,1,3,5,1,2,2,1,3,3,5,2,5,3,2,5,5,3,3,3,5,5,3,2,2,1,3,3,1,2,1,3,1,3,3,1,1,3,1
325,1,3,2,4,3,3,3,3,3,3,1,2,4,4,3,3,3,3,1,3,2,3,5,3,5,3,2,5,3,3,3,5,3,1,3,1,3,3,2,2,1,3,1,1,1,2,1,3,3,1,3,3,2,5,2,1,3,1,1,3
326,3,4,3,3,3,2,1,1,3,4,3,2,2,3,1,1,3,2,3,2,1,3,3,2,1,5,2,1,1,3,3,5,1,2,5,3,3,2,2,5,2,2,2,1,5,2,2,5,2,2,2,2,5,2,2,1,5,5,2,5
328,2,1,1,2,1,4,4,2,2,2,1,4,3,1,3,4,2,1,1,3,5,2,1,1,2,2,2,2,1,3,3,5,3,1,3,3,2,2,5,2,5,3,2,1,3,3,1,1,3,2,2,2,2,5,3,5,3,2,2,2
329,2,4,2,1,4,2,1,4,4,3,4,3,3,1,3,3,3,1,4,3,5,2,1,3,1,3,3,2,1,3,3,5,3,1,3,2,1,2,1,3,2,2,1,2,3,3,3,1,3,3,2,1,3,1,5,3,1,2,1,3
330,4,4,3,2,2,4,2,2,1,4,2,3,4,2,1,2,3,3,3,3,3,5,3,3,1,3,3,1,3,3,3,5,3,1,3,3,1,3,3,2,5,3,2,1,5,3,3,3,5,5,3,3,3,1,5,3,3,5,5,5
331,1,4,2,2,4,4,4,3,2,1,4,4,3,1,2,2,4,3,3,3,2,1,2,1,3,1,5,1,5,3,3,5,3,1,3,2,3,2,1,3,3,1,3,3,5,3,3,1,3,3,1,3,3,3,3,1,2,1,3,3
332,3,3,2,4,2,1,4,2,1,3,2,1,4,3,3,2,2,4,1,2,3,3,1,2,1,3,1,5,2,3,3,5,3,2,3,2,2,1,1,3,2,2,2,2,3,3,3,2,2,5,2,3,3,3,1,3,3,3,1,1
333,3,1,4,2,4,3,3,1,3,3,1,2,1,3,2,4,1,4,3,3,1,2,1,3,3,1,3,5,3,3,3,5,3,1,3,5,3,3,5,3,2,5,3,5,3,5,1,1,1,2,1,2,1,3,2,3,2,1,2,1
334,2,2,3,2,1,1,2,4,2,1,3,4,2,4,4,2,2,1,3,2,1,3,3,3,2,1,5,3,1,1,3,5,3,1,3,5,3,2,2,2,1,2,2,2,2,2,1,5,3,3,2,1,2,2,5,1,2,2,2,1
335,3,3,3,4,3,4,1,3,2,2,2,4,2,2,3,2,1,4,3,5,1,2,2,2,3,2,5,2,1,1,3,5,3,1,3,5,3,5,2,5,2,5,5,5,2,3,3,3,2,3,3,2,2,5,3,1,3,5,1,3
336,3,1,1,1,3,2,4,2,1,4,2,2,4,3,2,3,3,2,3,3,5,1,5,2,2,5,3,3,5,3,3,5,1,1,3,2,2,2,2,5,2,2,1,2,1,5,5,2,2,2,2,2,2,1,3,2,1,1,1,3
350,4,3,2,3,3,3,2,2,3,2,4,2,2,3,1,2,3,3,2,3,3,5,2,2,1,5,2,2,5,3,3,5,1,1,3,5,3,2,5,5,5,5,2,5,2,5,1,3,3,1,3,2,5,1,1,2,3,5,5,2
351,3,1,2,4,3,3,4,4,4,4,3,3,1,3,3,4,3,3,2,2,2,1,3,2,1,5,5,5,3,3,3,5,1,1,3,5,1,3,1,3,5,5,5,3,5,5,1,3,3,1,1,5,1,3,5,1,1,1,3,1
352,4,3,1,4,3,1,1,1,3,1,3,3,4,2,2,2,1,4,2,1,1,1,1,2,2,1,1,1,2,1,3,5,1,1,3,5,5,3,2,5,2,5,5,1,5,5,3,2,1,5,2,5,1,5,3,2,1,2,1,1
353,4,1,3,2,4,2,2,2,4,1,4,3,2,2,1,1,3,3,3,5,3,3,2,1,1,1,1,5,5,3,3,5,1,5,3,5,5,1,5,5,1,1,3,3,3,3,5,1,2,1,5,1,5,5,5,5,2,2,1,1
354,3,4,4,1,4,2,1,1,2,4,4,1,1,1,1,3,1,4,3,2,2,1,2,2,5,2,5,1,1,3,3,5,1,1,3,2,1,5,5,3,1,3,2,5,1,1,5,5,3,1,5,3,5,2,2,1,2,3,5,3
355,1,4,2,4,4,4,2,3,2,4,4,2,1,2,2,2,1,3,3,2,5,3,3,5,5,2,1,3,1,3,3,5,1,1,3,1,3,3,3,1,1,3,3,2,5,5,3,1,3,1,3,3,1,2,2,5,3,3,5,5
356,1,2,2,1,1,3,1,1,3,3,3,1,4,2,4,1,4,2,1,2,2,5,2,5,3,5,1,2,1,3,3,5,1,1,3,1,1,1,1,1,5,5,1,2,1,5,1,3,1,5,3,1,1,3,1,5,2,5,3,1
357,3,4,4,3,2,2,2,3,4,3,3,3,3,4,3,2,1,1,1,1,3,1,5,2,2,5,3,2,1,3,3,5,3,1,3,5,1,5,1,5,5,1,2,5,1,5,3,5,3,3,3,1,5,2,1,3,5,3,5,2
358,2,2,1,4,2,1,1,1,3,3,1,4,4,2,2,1,3,2,1,3,1,5,5,5,5,3,3,2,1,3,3,5,3,1,3,1,5,5,5,5,3,1,3,5,1,2,1,1,1,5,2,5,5,3,1,1,5,3,5,5
360,1,2,4,4,2,1,3,4,3,3,1,3,3,1,1,1,2,1,1,2,5,3,1,1,3,1,5,3,1,3,3,5,3,3,1,1,1,5,1,1,2,1,3,1,5,2,1,5,1,3,1,1,5,3,1,3,1,1,3,2
364,3,2,2,4,2,3,3,1,2,4,4,3,3,1,1,1,2,3,4,2,2,3,3,3,5,5,1,2,1,3,3,5,3,1,3,1,3,2,3,3,1,3,3,3,2,1,3,2,5,2,1,3,3,3,3,3,1,5,5,3
363,4,2,1,3,2,4,2,2,4,2,2,1,3,4,3,3,2,2,4,3,3,3,2,5,3,2,1,1,1,3,3,5,1,1,3,2,1,2,2,2,2,2,5,3,2,2,1,2,2,2,2,3,3,2,2,3,2,2,5,5
367,2,4,2,3,2,3,4,2,3,2,1,4,4,4,3,3,2,2,3,2,2,5,2,2,2,5,1,2,2,3,3,5,3,1,3,5,5,2,5,2,5,2,2,1,3,3,1,3,2,2,2,5,3,3,3,5,1,2,5,5
368,2,4,3,1,4,2,2,1,3,1,1,3,3,1,3,2,4,2,1,2,2,1,5,5,3,3,2,5,2,3,3,5,3,1,3,5,3,3,2,2,5,2,2,5,2,2,2,2,1,3,3,1,2,2,2,2,5,5,5,5
376,2,2,4,4,4,2,4,2,2,4,1,2,2,2,1,2,4,3,3,3,3,2,5,3,1,3,3,2,1,3,3,5,3,1,3,5,3,1,2,2,1,5,2,2,2,2,1,2,2,2,5,2,1,3,1,3,3,2,2,5
373,4,3,4,3,2,4,3,1,2,1,3,2,1,3,2,4,2,1,4,5,3,2,5,3,3,3,3,1,1,3,3,5,3,1,3,3,1,3,2,5,1,1,3,3,1,1,2,5,5,2,2,5,3,3,2,2,1,3,2,2
374,1,2,2,1,4,2,2,1,3,1,1,4,3,1,2,1,4,2,1,5,3,5,5,1,5,5,3,2,1,3,3,5,1,2,2,1,2,2,5,1,2,2,5,3,3,2,2,2,5,2,5,3,3,2,5,2,2,5,5,2
375,3,1,2,2,3,3,2,3,3,3,1,1,2,3,3,1,1,3,3,2,5,3,2,2,5,5,2,1,1,3,3,5,1,1,3,3,2,1,5,3,3,3,2,1,5,5,3,3,2,2,1,1,2,1,2,1,2,2,2,2
378,4,4,4,2,2,1,4,4,4,1,1,4,2,2,1,4,4,2,3,1,5,2,5,2,1,2,2,1,1,3,3,5,3,1,3,5,2,1,3,5,1,1,1,2,1,1,2,5,1,5,1,5,5,3,5,5,5,5,2,5
390,4,3,2,4,4,3,3,3,2,4,4,2,1,3,3,3,2,4,3,2,2,5,3,3,2,5,3,2,1,3,3,5,3,2,3,5,2,2,3,3,3,3,1,3,3,5,5,5,5,2,5,2,2,1,5,1,1,1,2,5
388,1,2,1,4,3,2,2,3,4,3,3,1,1,3,2,2,3,3,3,3,2,2,5,2,1,2,1,3,1,3,3,5,3,1,3,2,1,3,3,3,1,2,5,3,2,2,1,2,5,3,3,5,5,5,5,3,5,2,2,5
389,2,3,3,3,1,3,1,4,2,4,4,2,1,1,3,3,1,2,3,2,3,3,1,3,1,3,3,1,2,3,3,5,3,1,3,2,2,2,1,3,2,2,5,2,3,3,3,3,2,3,2,2,2,2,3,2,3,2,3,3
391,4,4,2,1,3,1,1,3,2,4,3,4,4,2,4,3,3,1,4,5,5,2,5,5,1,2,1,3,5,3,3,5,3,1,3,5,3,3,1,5,3,1,5,2,1,2,2,1,2,2,1,3,5,2,2,5,3,2,2,5
392,2,4,3,2,2,4,4,2,3,1,3,3,3,2,2,3,3,1,1,2,5,3,5,3,1,3,1,2,3,2,3,5,1,1,3,3,2,2,2,2,1,2,5,5,5,3,3,3,5,2,2,2,1,5,1,5,5,5,3,2
393,4,3,3,2,1,3,1,2,3,3,3,3,4,3,4,2,2,4,3,2,1,2,1,2,2,2,1,2,1,3,3,5,3,1,2,2,1,3,3,2,5,5,2,1,5,3,5,2,2,2,1,3,5,2,2,2,1,3,1,5
394,3,4,3,4,3,2,2,2,2,1,1,1,3,3,3,3,1,3,4,3,5,2,2,1,5,3,3,2,1,3,3,5,1,1,3,3,2,5,5,2,2,2,2,5,3,3,2,5,5,2,1,3,3,1,5,5,2,2,1,1
387,1,3,1,1,2,4,3,3,1,3,3,1,1,2,2,4,3,1,4,2,3,2,3,3,5,3,2,5,3,3,3,5,3,3,3,5,1,2,2,1,2,5,2,5,2,2,2,2,5,3,5,2,2,3,1,2,2,3,2,3
410,2,1,3,4,3,1,1,2,3,1,2,3,3,1,3,3,2,4,3,5,1,5,2,2,2,2,2,3,1,3,3,5,1,1,2,1,3,5,3,2,2,5,3,1,3,3,2,3,2,3,3,3,1,3,3,1,3,3,2,3
403,1,4,3,3,4,3,3,2,4,3,3,1,3,1,4,3,1,3,3,1,3,1,2,2,5,1,5,3,1,3,3,5,1,3,3,3,3,3,5,2,2,2,2,1,3,1,3,5,2,5,2,2,2,5,3,1,5,3,1,5
404,1,1,3,2,1,2,1,2,2,1,2,3,3,1,4,2,4,1,3,1,5,3,2,2,1,3,5,1,1,1,3,5,3,1,3,5,5,2,1,1,1,5,1,5,2,2,2,1,2,5,5,2,5,3,1,5,5,5,3,2
405,1,2,1,3,1,3,3,2,4,3,1,1,2,1,3,2,1,3,2,1,3,2,5,5,1,5,5,3,1,5,3,5,3,1,3,3,3,2,2,5,5,1,1,3,1,3,3,3,5,3,2,5,3,3,5,5,3,3,5,3
406,4,2,3,1,3,1,2,4,3,3,2,2,1,3,1,4,3,2,4,2,3,5,3,3,1,1,5,5,5,3,3,5,1,5,3,1,1,3,2,5,3,2,5,2,1,5,5,1,2,2,5,2,5,5,5,5,3,5,2,5
407,4,4,4,3,1,1,1,3,1,4,4,2,4,3,2,2,3,1,3,3,2,2,5,2,1,1,1,3,1,3,3,5,5,1,3,1,3,1,1,3,1,2,5,1,5,3,5,1,3,3,3,3,1,3,2,5,1,3,3,5
408,3,4,3,2,1,2,1,4,2,1,1,1,2,4,3,2,2,2,2,5,3,2,5,1,1,3,2,1,1,1,3,5,1,1,1,3,3,1,3,5,5,3,5,3,3,3,3,5,5,1,2,1,3,1,3,3,3,3,5,3
409,4,2,4,1,1,4,4,4,3,3,1,2,2,3,1,2,4,1,3,3,2,1,1,1,5,2,1,3,1,3,3,5,3,1,3,1,5,2,2,5,1,1,3,3,3,1,5,5,1,3,3,1,2,1,1,3,3,1,3,1
428,2,2,1,4,2,4,1,2,1,3,3,2,4,2,2,1,2,2,4,5,3,3,3,2,5,3,2,1,1,3,3,5,3,1,3,1,3,3,2,5,3,1,5,2,5,2,3,2,5,2,5,3,3,2,2,2,5,2,1,2
420,1,2,4,4,4,3,2,4,3,3,2,1,3,1,2,2,4,3,1,3,2,2,1,2,5,5,1,2,2,5,3,5,1,1,3,3,3,2,5,3,3,3,3,3,2,1,5,5,5,5,5,5,2,5,5,5,2,5,5,1
421,3,4,3,3,1,3,2,1,3,2,4,3,1,2,2,2,1,3,3,1,3,5,5,2,5,3,5,3,1,3,3,5,1,1,3,3,2,5,3,3,3,2,5,2,2,5,3,1,3,3,2,2,1,2,2,5,2,3,3,3
422,4,3,4,4,1,2,2,4,2,1,2,2,4,4,2,3,3,1,3,1,2,1,1,3,1,5,2,1,1,3,3,5,3,2,2,5,2,1,2,1,3,2,2,2,2,5,2,1,3,3,2,2,2,1,2,2,2,2,2,1
423,2,1,1,1,4,4,3,4,3,3,1,2,3,4,3,1,4,4,2,2,2,5,5,5,2,5,2,1,3,3,3,5,3,1,3,3,1,2,2,5,3,3,1,3,2,2,5,1,3,1,2,1,2,2,2,2,5,3,3,3
424,1,4,2,3,4,3,3,1,3,1,4,3,2,1,3,2,4,3,1,3,3,2,1,3,2,1,2,1,1,3,3,5,3,3,3,3,1,2,5,3,5,1,2,3,5,3,3,1,2,3,3,2,2,5,2,2,2,2,5,2
425,3,2,2,3,4,3,3,4,4,4,4,4,4,4,3,2,4,4,2,1,2,2,1,2,2,2,5,3,1,3,3,5,3,2,3,5,2,2,5,3,3,3,3,1,2,1,1,3,2,1,1,1,1,3,3,2,5,2,2,5
426,2,4,4,3,2,2,2,2,1,2,2,3,2,1,2,2,1,2,1,2,3,3,2,2,2,1,3,2,1,3,3,5,3,1,2,5,2,2,2,3,1,3,3,3,5,5,3,3,3,3,1,5,3,1,3,5,3,1,3,3
427,4,2,4,3,3,3,1,3,1,3,3,2,2,1,2,1,4,3,1,3,5,5,2,5,3,3,2,2,5,3,3,5,1,5,3,5,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,5,3,2,2,3,5,3,1,1
446,2,2,1,4,2,4,1,2,1,3,3,2,4,2,2,1,2,2,4,5,3,3,3,2,5,3,2,1,1,3,3,5,3,1,3,1,3,3,2,5,3,1,5,2,5,2,3,2,5,2,5,3,3,2,2,2,5,2,1,2
438,1,2,4,4,4,3,2,4,3,3,2,1,3,1,2,2,4,3,1,3,2,2,1,2,5,5,1,2,2,5,3,5,1,1,3,3,3,2,5,3,3,3,3,3,2,1,5,5,5,5,5,5,2,5,5,5,2,5,5,1
439,3,4,3,3,1,3,2,1,3,2,4,3,1,2,2,2,1,3,3,1,3,5,5,2,5,3,5,3,1,3,3,5,1,1,3,3,2,5,3,3,3,2,5,2,2,5,3,1,3,3,2,2,1,2,2,5,2,3,3,3
440,4,3,4,4,1,2,2,4,2,1,2,2,4,4,2,3,3,1,3,1,2,1,1,3,1,5,2,1,1,3,3,5,3,2,2,5,2,1,2,1,3,2,2,2,2,5,2,1,3,3,2,2,2,1,2,2,2,2,2,1
441,2,1,1,1,4,4,3,4,3,3,1,2,3,4,3,1,4,4,2,2,2,5,5,5,2,5,2,1,3,3,3,5,3,1,3,3,1,2,2,5,3,3,1,3,2,2,5,1,3,1,2,1,2,2,2,2,5,3,3,3
442,1,4,2,3,4,3,3,1,3,1,4,3,2,1,3,2,4,3,1,3,3,2,1,3,2,1,2,1,1,3,3,5,3,3,3,3,1,2,5,3,5,3,5,3,5,3,3,1,2,3,3,2,2,5,2,2,2,2,5,2
443,3,2,2,3,4,3,3,4,4,4,4,4,4,4,3,2,4,4,2,1,2,2,1,2,2,2,5,3,1,3,3,5,3,2,3,5,2,2,5,3,3,3,3,1,2,1,1,3,2,1,1,1,1,3,3,2,5,2,2,5
444,2,4,4,3,2,2,2,2,1,2,2,3,2,1,2,2,1,2,1,2,3,3,2,2,2,1,3,2,1,3,3,5,3,1,2,5,2,5,2,2,3,1,3,3,3,5,5,3,3,3,3,1,5,3,1,3,5,3,1,3
445,4,2,4,3,3,3,1,3,1,3,3,2,2,1,2,1,4,3,1,3,5,5,2,5,3,3,2,2,5,3,3,5,1,5,3,5,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,5,3,2,2,3,5,3,1,1
448,2,2,1,3,2,2,4,2,4,2,4,2,1,4,3,2,4,4,4,5,3,3,2,2,1,3,1,2,1,3,3,5,1,1,3,3,3,2,2,1,2,2,2,2,1,3,3,2,5,1,5,3,3,3,1,3,1,3,5,5
450,2,2,1,3,2,2,4,2,4,2,4,2,1,4,3,2,4,4,4,5,3,3,2,2,1,3,1,2,1,3,3,5,1,1,3,3,3,2,2,1,2,2,2,2,1,3,3,2,5,1,5,3,3,3,1,3,1,3,5,5
457,2,1,4,2,4,3,2,4,2,1,2,4,4,2,2,4,4,2,1,1,1,1,5,3,3,3,1,1,1,3,3,5,1,1,3,5,2,2,5,3,3,3,5,1,2,2,3,3,1,5,3,2,5,2,1,3,2,2,5,5
458,4,2,2,1,4,2,2,3,2,4,2,2,4,3,2,4,3,2,2,5,2,1,5,2,2,2,2,2,2,3,3,5,3,1,3,5,3,5,3,3,2,5,2,5,3,5,2,5,5,5,3,2,2,5,5,2,2,1,5,2
