47,NaN,NaN,1628,3,0.01,0.38,0.13,0.88,0.05,0.01,0.37,0.41,0.25,0.47,0,0,0.24,0.47,0.31,0.49,0.54,0.39,0.43,0.29,0.25,0.25,0.2,0.11,0.21,0.2,0.21,0.02,0.37,0.48,0.45,0.34,0.32,0.42,0.63,0.49,0.59,0.49,0.45,0.23,0.54,0.52,0.4,0.61,0.61,0.59,0.64,0.59,0.49,0.01,0.13,0,0.08,0.28,0.23,0.35,0.01,0.03,0.02,0.03,0.97,0.02,0.13,0.14,0.41,0.42,0.39,0.59,0.08,0.41,0.5,0.03,0.72,0.58,0.15,0.44,0.54,0.57,0.09,0.08,0.09,0.1,0.08,0.13,0.15,0.14,0.41,0.29,0.39,0,0,0.04,0.66,0.54,0.59,0.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06,0.06,0.02,NaN,NaN,NaN,NaN,0,NaN
1,NaN,NaN,1187,3,0,0.41,0.48,0.6,0.05,0.03,0.46,0.52,0.34,0.44,0,0,0.19,0.51,0.37,0.27,0.52,0.44,0.62,0.21,0.18,0.22,0.16,0.2,0.19,0.08,0.32,0.02,0.44,0.46,0.48,0.22,0.45,0.38,0.27,0.43,0.44,0.37,0.48,0.36,0.55,0.54,0.46,0.54,0.52,0.68,0.54,0.49,0.5,0.01,0.2,0,0.06,0.04,0.08,0.15,0.01,0.01,0.01,0.02,0.95,0.01,0.22,0.2,0.41,0.42,0.43,0.5,0.14,0.39,0.5,0.03,0.53,0.5,0.14,0.57,0.6,0.7,0.21,0.08,0.08,0.08,0.04,0.1,0.16,0.12,0.29,0.35,0.46,0,0,0.06,0.57,0.5,0.57,0.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,0.06,0.01,NaN,NaN,NaN,NaN,0,NaN
34,13,34450,728,3,0.08,0.49,1,0,0.13,0.19,0.45,0.55,0.35,0.28,0.1,1,0.31,0.62,0.09,0.24,0.39,0.56,0.28,0.32,0.27,0.31,0.33,0.26,0.39,0.27,0.33,0.07,0.32,0.37,0.6,0.17,0.67,0.54,0.4,0.46,0.61,0.23,0.62,0.75,0.62,0.65,0.67,0.16,0.18,0.4,0.21,0.71,0.69,0.14,1,0.08,0.34,0.44,0.53,0.61,0.47,0.53,0.58,0.61,0.59,0.3,0.62,0.52,0.54,0.81,0.45,0.19,0.47,0.8,0,0.11,0.64,0.14,0.39,0.35,0.25,0.43,0.51,0.27,0.27,0.26,0.45,0.46,0.49,0.46,0.52,0.68,1,0,0.06,0.59,0.5,0.59,0.75,0.66,0.02,0.25,0.97,0.3,0.02,0.17,0.22,0.25,0,0.68,0.43,0.08,0,0.35,0.01,0.57,0.11,0.01,1,1,0.04,0.03,0.74,0,0.19,0.21
34,3,63000,1347,3,0.02,0.56,0.04,0.86,0.44,0.05,0.4,0.35,0.23,0.39,0.04,1,1,0.68,0.2,0.86,0.45,0.09,0.47,1,1,1,0.41,0.34,0.58,1,0.96,0,0.04,0.08,0.08,0.93,0.14,0.56,0.28,0.67,0.08,0.96,0.11,0.35,0.2,0.17,0.58,0.92,0.94,0.95,0.89,0,0.06,0.01,0.11,0.02,0.45,0.49,0.56,0.56,0.43,0.41,0.43,0.39,0.76,0.12,0.21,0.22,0.61,0.67,0.3,0.82,0.05,0.2,0.5,0.01,0.88,0.76,0.17,0.34,0.13,0.01,0.19,0.78,0.82,0.93,0.87,0.9,1,0.89,0.44,0.54,0.68,0,0,0.41,0.34,0.75,0.7,0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,0.35,0.79,NaN,NaN,NaN,NaN,0,NaN
39,NaN,NaN,254,3,0.02,0.37,0.02,0.95,0.13,0.01,0.33,0.39,0.24,0.45,0.03,1,0.56,0.65,0.21,0.8,0.38,0.14,0.62,0.59,0.57,0.55,0.45,0.38,0.54,0.41,0.59,0.01,0.08,0.07,0.11,0.66,0.09,0.59,0.49,0.57,0.16,0.87,0.27,0.3,0.36,0.33,0.36,0.79,0.85,0.79,0.78,0.49,0.58,0,0.1,0.01,0.31,0.29,0.29,0.29,0.08,0.07,0.06,0.06,0.92,0.04,0.07,0.08,0.37,0.46,0.19,0.73,0.01,0.39,0.5,0.02,0.8,0.66,0.03,0.36,0.73,0.01,0.2,0.26,0.26,0.25,0.42,0.4,0.43,0.42,0.22,0.28,0.25,0,0,0.11,0.61,0.49,0.65,0.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02,0.2,0.08,NaN,NaN,NaN,NaN,0,NaN
47,NaN,NaN,202,3,0,0.47,1,0.17,0.01,0.01,0.5,0.49,0.3,0.47,0,0,0.1,0.45,0.69,0.19,0.68,0.8,0.25,0.14,0.13,0.25,0.15,0.15,0,0.16,0.15,0.02,0.71,0.74,0.72,0.17,0.57,0.38,0.84,0.24,0.89,0.24,0.62,0.42,0.71,0.71,0.58,0.21,0.21,0.25,0.33,0.62,0.7,0.02,0.78,0,0,0,0.25,0.31,0,0,0.01,0.01,0.97,0.03,0.37,0.34,0.5,0.49,0.51,0.51,0.24,0.44,0.5,0.01,0.87,0.52,0,0.45,0.67,0.53,0.76,0.06,0.04,0.05,0.01,0.09,0.1,0.11,0.5,0.49,0.72,0,0,0.02,0.92,0.66,0.85,0.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02,0.12,0.01,NaN,NaN,NaN,NaN,0,NaN
55,71,48500,906,3,0.04,0.34,0,0.95,0.15,0.02,0.32,0.38,0.22,0.63,0,0,0.21,0.41,0.11,0.69,0.69,0.38,0.56,0.25,0.24,0.24,0.19,0.13,0.05,0.31,0.19,0.03,0.27,0.44,0.44,0.22,0.35,0.4,0.85,0.39,0.73,0.31,0.38,0.36,0.33,0.36,0.42,0.7,0.75,0.74,0.69,0.68,0.68,0.01,0.11,0.01,0.83,0.7,0.61,0.75,0.16,0.12,0.09,0.1,0.91,0.1,0.19,0.16,0.34,0.41,0.22,0.64,0.07,0.46,0.5,0.03,0.85,0.59,0.1,0.61,0.23,0.18,0.13,0.08,0.06,0.06,0.13,0.14,0.14,0.13,0.33,0.19,0.31,0,0,0.08,0.89,0.69,0.82,0.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04,0.19,0.05,NaN,NaN,NaN,NaN,0,NaN
37,NaN,NaN,747,3,0.03,0.34,0.35,0.72,0.01,0.01,0.37,0.45,0.3,0.64,0.05,1,0.18,0.44,0.13,0.28,0.66,0.29,0.62,0.21,0.2,0.22,0.19,0.46,0.15,0.09,0.12,0.03,0.3,0.7,0.73,0.1,0.35,0.44,0.88,0.17,0.88,0.22,0.64,0.28,0.58,0.63,0.36,0.5,0.46,0.51,0.49,0.63,0.67,0.02,0.28,0,0.23,0.62,0.57,0.69,0.01,0.02,0.02,0.02,0.97,0.02,0.17,0.16,0.37,0.32,0.46,0.52,0.15,0.68,0,0.04,0.79,0.56,0.27,0.47,0.35,0.54,0.48,0.07,0.06,0.07,0.08,0.14,0.14,0.18,0.31,0.23,0.36,0,0,0.01,0.84,0.7,0.7,0.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04,0.16,0.02,NaN,NaN,NaN,NaN,0,NaN
18,NaN,NaN,1343,3,0.05,0.35,0.18,0.85,0.04,0.01,0.47,0.5,0.38,0.54,0,0,0.15,0.45,0.17,0.4,0.62,0.51,0.54,0.16,0.2,0.2,0.21,0.19,0.38,0.21,0.25,0.07,0.54,0.36,0.56,0.19,0.56,0.37,0.63,0.5,0.62,0.34,0.66,0.37,0.66,0.69,0.37,0.43,0.44,0.38,0.5,0.48,0.51,0.03,0.28,0,0.35,0.41,0.45,0.49,0.02,0.02,0.02,0.02,0.96,0.03,0.15,0.14,0.33,0.34,0.36,0.49,0.07,0.57,0,0.07,0.68,0.5,0.4,0.59,0.21,0.74,0.56,0.04,0.04,0.05,0.11,0.14,0.14,0.13,0.42,0.14,0.42,0.01,0,0.02,0.68,0.49,0.72,0.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,0.18,0.07,NaN,NaN,NaN,NaN,0,NaN
48,NaN,NaN,1686,3,0.15,0.42,0.45,0.51,0.05,0.3,0.67,0.69,0.63,0.47,0.16,1,0.1,0.46,0.29,0.32,0.52,0.43,0.4,0.15,0.17,0.22,0.15,0.2,0.13,0.23,0.25,0.25,0.76,0.45,0.55,0.26,0.55,0.27,0.35,0.57,0.48,0.36,0.59,0.62,0.61,0.62,0.48,0.37,0.33,0.43,0.32,0.51,0.54,0.08,0.38,0.03,0.37,0.4,0.5,0.6,0.12,0.11,0.13,0.14,0.76,0.16,0.35,0.27,0.37,0.35,0.44,0.3,0.28,0.67,0,0.3,0.48,0.33,0.43,0.47,0.44,0.7,0.19,0.05,0.05,0.07,0.14,0.19,0.23,0.2,0.68,0.34,0.4,0.03,0.01,0.13,0.79,0.38,0.57,0.77,0.03,0.17,0.96,0.22,0.03,0.13,0.24,0.17,0.77,0.65,0.28,0.28,0,0.38,0.05,0.79,0.16,0.22,0.11,0.04,0.09,0.02,0.87,1,0.68,0.11
49,NaN,NaN,1540,3,0.01,0.79,0,0.98,0.03,0.03,0.59,0.59,0.36,0.32,0.02,1,0.23,0.58,0.63,0.43,0.43,0.35,0.56,0.21,0.15,0.14,0.01,0.09,0.02,0.37,0.27,0.02,0.34,0.08,0.23,0.3,0.25,0.47,0.52,0.51,0.48,0.35,0.26,0.25,0.23,0.24,0.92,0.84,0.88,0.83,0.78,0.28,0.29,0,0.05,0,0.23,0.24,0.23,0.24,0.02,0.02,0.02,0.02,0.95,0.02,1,1,0.86,0.89,0.73,0.64,0.28,0.38,0.5,0.01,0.87,0.63,0.09,0.51,0.48,0.18,0,0.12,0.11,0.11,0.18,0.18,0.18,0.19,0.34,0.41,0.17,0,0,0.04,0.79,0.58,0.71,0.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03,0.12,0.03,NaN,NaN,NaN,NaN,0,NaN
29,NaN,NaN,1321,3,0.03,0.31,0.06,0.93,0.03,0.02,0.29,0.36,0.2,0.6,0.05,1,0.34,0.51,0.22,0.6,0.61,0.15,0.66,0.35,0.33,0.32,0.34,0.19,0.18,0.41,0.43,0.01,0.11,0.15,0.24,0.28,0.2,0.54,0.31,0.39,0.34,0.4,0.5,0.21,0.52,0.53,0.31,0.66,0.68,0.74,0.64,0.71,0.77,0.01,0.1,0,0.13,0.16,0.13,0.11,0.01,0.01,0.01,0.01,0.96,0.02,0.09,0.1,0.34,0.37,0.21,0.75,0.03,0.35,0.5,0.03,0.87,0.71,0.03,0.28,0.48,0.04,0.09,0.13,0.11,0.1,0.29,0.28,0.29,0.29,0.3,0.2,0.18,0,0,0.03,0.71,0.69,0.84,0.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03,0.26,0.05,NaN,NaN,NaN,NaN,0,NaN
12,NaN,NaN,698,3,0.03,0.56,0.45,0.49,0.05,0.65,0.43,0.57,0.38,0.33,0.04,1,0.15,0.5,0.43,0.22,0.35,0.54,0.32,0.13,0.16,0.21,0.15,0.1,0.19,0.17,0.2,0.07,0.8,0.79,0.79,0.12,0.45,0.46,0.06,0.17,0.47,0.15,0.72,0.53,0.73,0.74,0.6,0.22,0.21,0.15,0.11,0.28,0.29,0.07,1,0.04,0.38,0.66,0.72,0.82,0.53,0.8,0.79,0.84,0.32,0.85,0.57,0.52,0.59,0.41,0.71,0.14,0.84,0.87,0,0.08,0.42,0.23,0.24,0.16,0.71,1,0.07,0.13,0.12,0.13,0.19,0.25,0.28,0.27,0.72,0.51,0.36,0.02,0.01,0.59,0.29,0.23,0.56,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03,0.19,0.14,NaN,NaN,NaN,NaN,0,NaN
51,NaN,NaN,550,3,0,0.37,0.16,0.86,0.02,0.02,0.36,0.45,0.29,0.54,0,0,0.25,0.5,0.24,0.33,0.61,0.31,0.58,0.26,0.24,0.23,0.26,0.07,0.59,0.14,0.33,0.01,0.23,0.67,0.74,0.11,0.38,0.48,0.27,0.32,0.47,0.23,0.62,0.33,0.54,0.6,0.42,0.57,0.55,0.8,0.54,0.67,0.63,0,0.15,0,0.07,0.05,0.34,0.28,0.01,0,0.03,0.02,0.96,0.04,0.21,0.19,0.4,0.41,0.4,0.52,0.1,0.46,0.5,0.01,0.78,0.52,0.27,0.56,0.52,0.48,0.39,0.17,0.16,0.17,0.23,0.26,0.29,0.27,0.29,0.49,0.22,0,0,0.04,0.75,0.56,0.65,0.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02,0.11,0.07,NaN,NaN,NaN,NaN,0,NaN
33,15,43220,859,3,0.02,0.67,0.01,0.98,0.06,0.02,0.44,0.44,0.23,0.09,0,0,0.68,0.93,0.19,0.66,0.15,0.05,0.23,0.61,0.47,0.45,0.63,0.21,0.65,0.59,0.63,0,0.04,0.07,0.12,0.54,0.3,0.83,0.66,0.3,0.25,0.63,0.27,0.29,0.31,0.3,0.67,0.9,0.91,0.93,0.9,0.62,0.67,0,0.1,0,0.17,0.18,0.26,0.24,0.04,0.04,0.05,0.04,0.93,0.02,0.2,0.23,0.74,0.73,0.57,0.88,0.05,0.33,0.5,0.02,0.81,0.86,0.04,0.43,0.79,0.03,0.18,0.4,0.38,0.36,0.64,0.63,0.78,0.74,0.43,0.79,0.53,0,0,0.1,0.18,0.55,0.44,0.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,0.04,0.04,NaN,NaN,NaN,NaN,0,NaN
13,NaN,NaN,344,3,0,0.49,0.89,0.3,0.01,0.02,0.47,0.51,0.36,0.5,0,0,0.16,0.39,0.16,0.23,0.62,0.66,0.48,0.19,0.18,0.28,0.17,0,0,0.01,0.11,0.02,0.63,0.83,0.89,0.12,0.8,0.27,0.69,0.23,0.85,0.2,0.63,0.44,0.59,0.64,0.59,0.22,0.15,0.39,0.2,0.47,0.43,0.02,0.84,0,0.75,0.55,0.45,0.38,0.05,0.03,0.02,0.02,0.97,0.03,0.42,0.38,0.5,0.46,0.56,0.35,0.28,0.56,0,0.01,0.73,0.39,0.14,0.29,0.52,0.8,1,0.1,0.1,0.11,0.1,0.17,0.22,0.22,0.7,0.51,0.39,0,0,0.02,0.93,0.64,0.79,0.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03,0.07,0.04,NaN,NaN,NaN,NaN,0,NaN
39,NaN,NaN,99,3,0.04,0.56,0.02,0.95,0.14,0.02,0.45,0.39,0.25,0.27,0.05,1,0.62,0.8,0.33,0.78,0.27,0.07,0.67,0.57,0.45,0.43,0.59,0.07,0.48,0.36,0.53,0.01,0.08,0.13,0.17,0.6,0.14,0.66,0.41,0.61,0.23,0.77,0.2,0.28,0.17,0.18,0.5,0.92,0.93,0.94,0.85,0.45,0.56,0,0.03,0.01,0.36,0.37,0.39,0.36,0.09,0.08,0.07,0.06,0.94,0.03,0.14,0.17,0.59,0.6,0.36,0.89,0.02,0.14,0.5,0.02,0.87,0.86,0.02,0.65,0.6,0.02,0.04,0.23,0.21,0.21,0.44,0.42,0.49,0.48,0.29,0.32,0.21,0,0,0.1,0.56,0.64,0.46,0.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07,0.11,0.02,NaN,NaN,NaN,NaN,0,NaN
6,NaN,NaN,318,3,0,1,0.02,0.06,0.08,1,0.63,0.66,0.45,0.31,0.02,1,0.26,0.51,0,0.18,0.53,0.91,0.39,0.23,0.13,0.2,0.17,0.12,0.34,0.23,0.28,0.02,0.46,1,1,0.07,0.79,0.32,0.81,0.13,1,0.12,0.36,0.66,0.45,0.42,1,0.55,0.49,0.7,0.54,0.1,0.08,0.01,0.5,0.03,0.32,0.34,0.38,0.43,0.9,0.84,0.83,0.88,0,1,1,1,1,1,1,0.34,1,0.82,0,0,0.93,0.36,0.47,0.48,0.44,0.26,0.21,0.36,0.38,0.37,0.39,0.45,0.52,0.43,0.63,0.7,0.07,0,0,1,0.48,0.63,0.91,0.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02,0.15,0.35,NaN,NaN,NaN,NaN,0,NaN
25,23,54310,1271,3,0.06,0.55,0.04,0.95,0.04,0.02,0.41,0.47,0.28,0.37,0,0,0.47,0.58,0.3,0.47,0.43,0.33,0.45,0.46,0.37,0.35,0.32,0.18,0.51,0.29,0.38,0.02,0.14,0.14,0.26,0.35,0.45,0.55,0.23,0.41,0.29,0.41,0.38,0.42,0.41,0.41,0.57,0.7,0.73,0.77,0.61,0.44,0.55,0.02,0.17,0.01,0.11,0.17,0.19,0.23,0.02,0.03,0.03,0.04,0.91,0.04,0.25,0.25,0.56,0.6,0.41,0.73,0.06,0.44,0.5,0.2,0.16,0.69,0.37,0.85,0.67,0.07,0.11,0.39,0.36,0.34,0.47,0.56,0.66,0.6,0.65,0.66,0.75,0,0.01,0.08,0.85,0.65,0.74,0.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.28,0.04,0.13,NaN,NaN,NaN,NaN,0,NaN
53,NaN,NaN,1534,3,0.27,0.29,0.04,0.9,0.13,0.04,0.39,0.47,0.32,0.52,0.28,1,0.17,0.37,0.24,0.46,0.55,0.53,0.56,0.22,0.25,0.25,0.22,0.1,0.17,0.25,0.27,0.27,0.46,0.19,0.27,0.33,0.53,0.35,0.22,0.56,0.35,0.42,0.76,0.44,0.77,0.8,0.36,0.41,0.47,0.49,0.42,0.43,0.44,0.09,0.24,0.05,0.33,0.35,0.36,0.35,0.09,0.09,0.08,0.07,0.92,0.05,0.2,0.15,0.28,0.35,0.24,0.51,0.11,0.59,0,0.25,0.77,0.48,0.42,0.43,0.27,0.3,0.46,0.08,0.07,0.08,0.17,0.19,0.2,0.19,0.6,0.33,0.35,0.15,0.13,0.11,0.51,0.45,0.67,0.61,0.04,0.1,0.95,0.13,0.07,0.13,0.38,0.1,0.93,0.92,0.06,0.03,0.08,0.07,0.06,0.57,0.35,0.16,0.26,0.25,0.07,0.05,0.79,1,0.69,0.11
8,NaN,NaN,228,3,0,0.36,0.03,0.94,0.02,0.14,0.32,0.33,0.19,0.78,0,0,0.11,0.18,0.24,0.44,0.78,0.38,0.7,0.14,0.17,0.16,0.17,0.16,0.15,0.2,0.19,0.02,0.5,0.39,0.43,0.2,0.61,0.11,0.18,0.5,0.29,0.39,0.77,0.23,0.58,0.69,0.31,0.53,0.54,0.62,0.71,0.58,0.64,0,0.06,0,0.13,0.31,0.25,0.21,0.02,0.04,0.03,0.02,0.93,0.02,0.17,0.15,0.27,0.27,0.28,0.59,0.08,0.59,0,0.03,0.6,0.59,0.1,0.49,0.46,0.54,0.21,0.1,0.09,0.08,0.13,0.17,0.19,0.16,0.61,0.38,0.44,0,0,0.05,0.46,0.46,0.54,0.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02,0.13,0,NaN,NaN,NaN,NaN,0,NaN
34,13,69274,1518,3,0.01,0.71,0.36,0.65,0.21,0.06,0.77,0.65,0.66,0.41,0.03,1,0.87,0.73,0.15,0.74,0.49,0.08,0.42,0.95,0.87,0.92,0.61,0.12,0.66,0.27,0.51,0,0.07,0.11,0.15,0.87,0.18,0.58,0.15,0.83,0.15,0.87,0.19,0.75,0.25,0.23,0.55,0.83,0.83,0.94,0.73,0.54,0.65,0,0.11,0.01,0.24,0.31,0.31,0.34,0.2,0.22,0.21,0.21,0.75,0.08,0.34,0.32,0.53,0.64,0.16,0.8,0.06,0.29,0.5,0.01,0.79,0.71,0.02,0.29,0,0.05,0.32,0.59,0.63,0.71,0.68,0.65,0.84,0.65,0.62,0.63,0.56,0,0,0.35,0.48,0.66,0.53,0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,0.48,0.82,NaN,NaN,NaN,NaN,0,NaN
6,NaN,NaN,985,3,0.02,0.4,0.02,0.67,1,0.21,0.29,0.35,0.22,0.64,0.03,1,0.57,0.48,0.27,0.69,0.59,0.1,0.71,0.58,0.57,0.59,0.3,0.52,0.42,0.47,0.56,0.01,0.13,0.21,0.26,0.38,0.15,0.46,0.15,0.36,0.22,0.48,0.36,0.36,0.4,0.39,0.39,0.71,0.73,0.86,0.66,0.32,0.39,0,0.08,0.04,0.35,0.41,0.49,0.46,0.65,0.66,0.71,0.62,0.44,0.3,0.19,0.19,0.42,0.45,0.39,0.58,0.24,0.44,0.5,0.01,0.92,0.57,0.03,0.23,0.38,0.02,0.06,1,1,1,0.8,0.79,0.98,0.8,0.8,0.59,0.17,0,0,0.78,0.5,0.67,0.68,0.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,0.53,0.28,NaN,NaN,NaN,NaN,0,NaN
39,35,29428,564,3,0.03,0.38,0.29,0.77,0.03,0.01,0.31,0.4,0.24,0.68,0.05,1,0.28,0.42,0.01,0.52,0.69,0.27,0.8,0.3,0.25,0.25,0.25,0.21,0.25,0.28,0.34,0.02,0.14,0.27,0.49,0.12,0.36,0.39,0.54,0.35,0.47,0.27,0.38,0.39,0.37,0.39,0.44,0.6,0.62,0.74,0.62,0.6,0.58,0.01,0.19,0.01,0.11,0.09,0.14,0.14,0.03,0.02,0.03,0.03,0.83,0.06,0.19,0.18,0.41,0.42,0.3,0.81,0.05,0.34,0.5,0.03,0.86,0.79,0.28,0.54,0.27,0.1,0.19,0.12,0.1,0.08,0.29,0.28,0.27,0.27,0.33,0.42,0.46,0,0,0.1,0.85,0.9,0.97,0.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02,0.37,0.35,NaN,NaN,NaN,NaN,0,NaN
34,7,4750,118,3,0,0.46,0.02,0.97,0.05,0.03,0.34,0.47,0.32,0.51,0.02,1,0.38,0.63,0.04,0.5,0.58,0.18,0.66,0.37,0.31,0.3,0.41,0,0.29,0.45,0.35,0,0.1,0.36,0.56,0.11,0.31,0.53,0.37,0.17,0.48,0.18,0.43,0.42,0.39,0.42,0.49,0.64,0.65,0.76,0.64,0.33,0.5,0,0.14,0,0,0.03,0.12,0.19,0,0.01,0.02,0.03,0.89,0.07,0.23,0.24,0.51,0.58,0.34,0.69,0.13,0.42,0.5,0,0.94,0.64,0.35,0.29,0.35,0.1,0.1,0.22,0.19,0.16,0.13,0.34,0.35,0.32,0.19,0.41,0.51,0,0,0.1,0.52,0.87,0.85,0.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,0.35,0.24,NaN,NaN,NaN,NaN,0,NaN
53,NaN,NaN,491,3,0.1,0.33,0.03,0.88,0.24,0.05,0.34,0.52,0.32,0.4,0.11,1,0.28,0.53,0.21,0.42,0.44,0.52,0.5,0.29,0.3,0.3,0.23,0.12,0.2,0.3,0.37,0.07,0.31,0.2,0.32,0.21,0.39,0.48,0.69,0.25,0.48,0.3,0.88,0.45,0.83,0.89,0.38,0.42,0.47,0.49,0.44,0.27,0.3,0.04,0.3,0.03,0.23,0.32,0.45,0.51,0.1,0.13,0.16,0.17,0.87,0.11,0.2,0.17,0.33,0.37,0.36,0.31,0.22,0.69,0,0.11,0.73,0.32,0.19,0.24,0.52,0.27,0.2,0.22,0.21,0.24,0.35,0.36,0.39,0.36,0.45,0.46,0.43,0.13,0.02,0.19,0.53,0.34,0.56,0.55,0.02,0.18,0.97,0.22,0.06,0.29,0.54,0.18,0.92,0.9,0.07,0.09,0,0.11,0.04,0.64,0.43,0.09,0.2,0.2,0.15,0.04,0.8,0.5,0.83,0.25
49,NaN,NaN,1423,3,0.1,1,0,0.96,0.1,0.05,0.67,0.52,0.26,0.06,0.12,1,0.53,0.86,0.28,0.52,0.12,0.11,0.24,0.47,0.26,0.25,0.37,0.26,0.23,0.41,0.39,0.03,0.1,0.03,0.09,0.47,0.17,0.74,0.27,0.4,0.22,0.51,0.18,0.31,0.24,0.22,1,0.91,0.95,0.92,0.86,0.39,0.44,0.01,0.03,0.01,0.24,0.23,0.26,0.33,0.05,0.04,0.04,0.05,0.92,0.04,1,1,1,1,0.83,0.9,0.15,0.1,1,0.03,0.89,0.88,0.1,0.39,0.81,0.05,0.15,0.2,0.18,0.18,0.29,0.33,0.43,0.38,0.28,0.49,0.18,0,0,0.08,0.68,0.54,0.7,0.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06,0.31,0.13,NaN,NaN,NaN,NaN,0,NaN
13,NaN,NaN,1369,3,0.03,0.37,0.58,0.52,0.04,0.03,0.45,0.46,0.34,0.59,0.05,1,0.16,0.38,0.19,0.33,0.71,0.51,0.44,0.19,0.23,0.3,0.18,0.1,0.28,0.24,0.26,0.05,0.49,0.61,0.64,0.27,0.47,0.33,0.57,0.56,0.65,0.37,0.68,0.44,0.66,0.7,0.42,0.34,0.32,0.35,0.32,0.67,0.65,0.04,0.51,0,0.29,0.36,0.62,0.74,0.04,0.04,0.06,0.07,0.94,0.05,0.22,0.19,0.34,0.35,0.37,0.39,0.13,0.61,0,0.06,0.66,0.4,0.44,0.48,0.4,0.67,0.42,0.06,0.07,0.11,0.04,0.09,0.14,0.13,0.44,0.23,0.43,0.01,0,0.05,0.79,0.49,0.7,0.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07,0.1,0.12,NaN,NaN,NaN,NaN,0,NaN
