2,1,5.2918e+005,38.6,56,32,2,1,1,1,1,1,1,2,NaN,NaN,2,NaN,40,7,2,2.1,1
1,1,5.2914e+005,37.8,40,12,1,1,1,1,1,2,1,2,1,NaN,1,2,38,7,NaN,NaN,1
2,1,5.2898e+005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
1,1,5.2794e+006,38,76,18,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71,11,NaN,NaN,1
1,1,5.3524e+005,38.1,40,36,1,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
1,1,5.2974e+005,NaN,52,28,3,3,4,1,3,4,3,2,1,NaN,4,4,37,8.1,NaN,NaN,1
1,1,5.3503e+005,39.2,88,58,4,4,NaN,2,5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,3
1,1,5.3503e+005,38.5,92,40,4,3,NaN,1,2,4,3,NaN,NaN,NaN,4,NaN,46,67,2,2,1
1,1,5.288e+005,NaN,112,13,4,4,4,1,2,3,1,2,1,4.5,4,4,60,6.3,3,NaN,1
1,1,5.2818e+005,37.7,66,12,1,1,3,1,3,3,2,2,NaN,NaN,4,4,31.5,6.2,2,1.6,1
1,1,5.3539e+005,38.8,50,14,1,1,1,1,3,1,1,1,1,NaN,3,5,38,58,NaN,NaN,1
2,1,5.2893e+005,38.4,54,24,1,1,1,1,1,3,1,2,1,NaN,3,2,49,7.2,1,8,1
1,1,5.285e+005,39.2,120,20,4,3,5,2,2,3,3,1,3,NaN,NaN,4,60,8.8,3,NaN,2
1,9,5.2894e+006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,6.5,2,NaN,1
1,1,5.352e+005,37.3,90,40,3,NaN,6,2,5,4,3,2,2,NaN,1,5,65,50,3,2,3
1,9,5.346e+005,38.5,120,70,NaN,NaN,NaN,NaN,NaN,1,NaN,2,NaN,NaN,1,NaN,35,54,1,1,1
1,1,5.3428e+005,38.5,104,40,3,3,NaN,1,4,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2,1,5.3003e+005,39.5,92,28,3,3,6,1,5,4,1,NaN,3,NaN,4,NaN,72,6.4,NaN,3.6,2
1,1,5.2625e+006,38.5,30,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,7.7,NaN,NaN,1
1,1,5.3053e+005,38.3,72,30,4,3,3,2,3,3,3,2,1,NaN,3,5,43,7,2,3.9,1
2,1,5.2873e+005,37.5,48,30,4,1,3,1,NaN,2,1,1,1,NaN,1,1,48,8.6,NaN,NaN,1
1,1,5.2847e+005,38.1,52,24,1,1,5,1,4,3,1,2,3,7,1,NaN,54,7.5,2,2.6,2
2,1,5.2818e+005,38.2,42,26,1,1,1,1,3,1,2,NaN,NaN,NaN,1,NaN,36,6.9,NaN,NaN,1
2,1,5.3375e+005,37.9,54,42,2,1,5,1,3,1,1,NaN,1,NaN,NaN,2,47,54,3,1,1
2,1,5.287e+005,36.1,88,NaN,3,3,3,1,3,3,2,2,3,NaN,NaN,4,45,7,3,4.8,3
1,1,5.3418e+005,38.1,70,22,NaN,1,NaN,1,5,3,NaN,NaN,NaN,NaN,NaN,5,36,65,NaN,NaN,3
1,1,5.2916e+005,38,90,30,4,3,4,2,5,4,4,NaN,NaN,NaN,4,5,55,6.1,NaN,NaN,2
1,1,5.2905e+005,38.2,52,16,1,1,2,1,1,2,1,1,1,NaN,1,NaN,43,8.1,NaN,NaN,1
1,1,5.3035e+005,NaN,36,32,1,1,4,1,5,3,3,2,3,4,NaN,4,41,5.9,NaN,NaN,2
1,1,5.2811e+006,38.4,92,20,1,NaN,NaN,2,NaN,3,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1
1,9,5.2914e+006,38.2,124,88,1,3,2,1,2,3,4,NaN,NaN,NaN,NaN,NaN,47,8,1,NaN,1
2,1,5.289e+005,NaN,96,NaN,3,3,3,2,5,4,4,NaN,1,NaN,4,5,60,NaN,NaN,NaN,2
1,1,5.3037e+005,37.6,68,32,3,NaN,3,1,4,2,4,2,2,6.5,1,5,47,7.2,1,NaN,1
1,1,5.3017e+005,38.1,88,24,3,3,4,1,5,4,3,2,1,NaN,3,4,41,4.6,NaN,NaN,2
1,1,5.2771e+005,38,108,60,2,3,4,1,4,3,3,2,NaN,NaN,3,4,NaN,NaN,3,NaN,1
2,1,5.2817e+005,38.2,48,NaN,2,NaN,1,2,3,3,1,2,1,NaN,NaN,2,34,6.6,NaN,NaN,1
1,1,5.3504e+005,39.3,100,51,4,4,6,1,2,4,1,1,3,2,NaN,4,66,13,3,2,3
2,1,5.2794e+005,36.6,42,18,3,3,2,1,1,4,1,1,1,NaN,NaN,5,52,7.1,NaN,NaN,2
1,9,5.2917e+006,38.8,124,36,3,1,2,1,2,3,4,1,1,NaN,4,4,50,7.6,3,NaN,2
2,1,5.3056e+005,NaN,112,24,3,3,4,2,5,4,2,NaN,NaN,NaN,4,NaN,40,5.3,3,2.6,1
1,1,5.3374e+005,NaN,80,NaN,3,3,3,1,4,4,4,NaN,NaN,NaN,4,5,43,70,NaN,NaN,1
1,9,5.2945e+006,38.8,184,84,1,NaN,1,1,4,1,3,NaN,NaN,NaN,2,NaN,33,3.3,NaN,NaN,2
1,1,5.3387e+005,37.5,72,NaN,2,1,1,1,2,1,1,1,1,NaN,1,NaN,35,65,2,2,3
1,1,5.2981e+005,38.7,96,28,3,3,4,1,NaN,4,NaN,NaN,3,7.5,NaN,NaN,64,9,NaN,NaN,2
2,1,5.3472e+005,37.5,52,12,1,1,1,1,2,3,2,2,1,NaN,3,5,36,61,1,1,1
1,1,5.2773e+005,40.8,72,42,3,3,1,1,2,3,1,2,1,NaN,NaN,NaN,54,7.4,3,NaN,2
2,1,5.3493e+005,38,40,25,NaN,1,1,1,4,3,2,1,1,NaN,4,NaN,37,69,NaN,NaN,1
2,1,5.293e+005,38.4,48,16,2,1,1,1,1,NaN,2,2,1,NaN,NaN,2,39,6.5,NaN,NaN,1
2,9,5.3056e+006,38.6,88,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35,5.9,NaN,NaN,1
1,1,5.2874e+005,37.1,75,36,NaN,NaN,3,2,4,4,2,2,3,5,4,4,48,7.4,3,3.2,2
1,1,5.3048e+005,38.3,44,21,3,1,2,1,3,3,3,2,1,NaN,1,5,44,6.5,2,4.4,1
2,1,5.2859e+005,NaN,56,68,3,1,1,1,3,3,1,2,1,NaN,1,NaN,40,6,NaN,NaN,3
2,1,5.2987e+005,38.6,68,20,2,1,3,1,3,3,2,1,1,NaN,1,5,38,6.5,1,NaN,1
2,1,5.2783e+005,38.3,54,18,3,1,2,1,2,3,2,NaN,3,5.4,NaN,4,44,7.2,3,NaN,1
1,1,5.344e+005,38.2,42,20,NaN,NaN,1,1,NaN,3,NaN,NaN,NaN,NaN,3,NaN,47,60,NaN,NaN,1
1,1,5.2788e+005,39.3,64,90,2,3,1,1,NaN,3,1,1,2,6.5,1,5,39,6.7,NaN,NaN,1
1,1,5.2857e+005,37.5,60,50,3,3,1,1,3,3,2,2,2,3.5,3,4,35,6.5,NaN,NaN,2
1,1,5.3463e+005,37.7,80,NaN,3,3,6,1,5,4,1,2,3,NaN,3,1,50,55,3,2,1
1,1,5.298e+005,NaN,100,30,3,3,4,2,5,4,4,3,3,NaN,4,4,52,6.6,NaN,NaN,1
1,1,5.2864e+005,37.7,120,28,3,3,3,1,5,3,3,1,1,NaN,NaN,NaN,65,7,3,NaN,2
1,1,5.3462e+005,NaN,76,NaN,NaN,3,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,3
1,9,5.2972e+006,38.8,150,50,1,3,6,2,5,3,2,1,1,NaN,NaN,NaN,50,6.2,NaN,NaN,2
1,1,5.3479e+005,38,36,16,3,1,1,1,4,2,2,3,3,2,3,NaN,37,75,2,1,3
2,1,5.2862e+005,36.9,50,40,2,3,3,1,1,3,2,3,1,7,NaN,NaN,37.5,6.5,NaN,NaN,1
2,1,5.2802e+005,37.8,40,16,1,1,1,1,1,1,1,NaN,NaN,NaN,1,1,37,6.8,NaN,NaN,1
2,1,5.2917e+005,38.2,56,40,4,3,1,1,2,4,3,2,2,7.5,NaN,NaN,47,7.2,1,2.5,1
1,1,5.3464e+005,38.6,48,12,NaN,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,36,67,NaN,NaN,1
2,1,5.3062e+005,40,78,NaN,3,3,5,1,2,3,1,1,1,NaN,4,1,66,6.5,NaN,NaN,2
1,1,5.2754e+005,NaN,70,16,3,4,5,2,2,3,2,2,1,NaN,4,5,60,7.5,NaN,NaN,2
1,1,5.2776e+005,38.2,72,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35,6.4,NaN,NaN,1
2,1,5.3044e+005,38.5,54,NaN,1,1,1,1,3,1,1,2,1,NaN,1,NaN,40,6.8,2,7,1
1,1,5.2834e+006,38.5,66,24,1,1,1,1,3,3,1,2,1,NaN,4,5,40,6.7,1,NaN,1
2,1,5.2752e+006,37.8,82,12,3,1,1,2,4,NaN,3,1,3,NaN,NaN,NaN,50,7,NaN,NaN,3
2,9,5.3051e+006,39.5,84,30,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28,5,NaN,NaN,1
1,1,5.2943e+005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
1,1,5.2913e+005,38,50,36,NaN,1,1,1,3,2,2,NaN,NaN,NaN,3,NaN,39,6.6,1,5.3,1
2,1,5.3505e+005,38.6,45,16,2,1,2,1,1,1,NaN,NaN,NaN,NaN,1,1,43,58,NaN,NaN,1
1,1,5.2889e+005,38.9,80,44,3,3,3,1,2,3,3,2,2,7,3,1,54,6.5,3,NaN,2
1,1,5.3003e+005,37,66,20,1,3,2,1,4,3,3,1,NaN,NaN,1,5,35,6.9,2,NaN,2
1,1,5.34e+005,NaN,78,24,3,3,3,1,NaN,3,NaN,2,1,NaN,NaN,4,43,62,NaN,2,3
2,1,5.339e+005,38.5,40,16,1,1,1,1,2,1,1,NaN,NaN,NaN,3,2,37,67,NaN,NaN,1
1,1,5.3389e+005,NaN,120,70,4,NaN,4,2,2,4,NaN,NaN,NaN,NaN,NaN,5,55,65,NaN,NaN,3
2,1,5.277e+005,37.2,72,24,3,2,4,2,4,3,3,3,1,NaN,4,4,44,NaN,3,3.3,3
1,1,5.2939e+005,37.5,72,30,4,3,4,1,4,4,3,2,1,NaN,3,5,60,6.8,NaN,NaN,2
1,1,5.3061e+005,36.5,100,24,3,3,3,1,3,3,3,3,1,NaN,4,4,50,6,3,3.4,1
1,1,5.3462e+005,37.2,40,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,1,36,62,1,1,3
2,1,5.2863e+005,38.5,54,20,NaN,1,2,2,3,4,1,2,2,5.9,NaN,2,42,6.3,NaN,NaN,1
2,1,5.2795e+005,37.6,48,36,NaN,NaN,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,44,6.3,1,5,1
1,1,5.3526e+005,37.7,44,28,NaN,4,3,2,5,4,4,1,1,NaN,3,5,45,70,3,2,1
1,1,5.3452e+005,37,56,24,3,1,4,2,4,4,3,1,1,NaN,NaN,NaN,35,61,3,2,3
2,1,5.2893e+005,38,42,12,3,NaN,3,1,1,NaN,1,NaN,NaN,NaN,NaN,2,37,5.8,NaN,NaN,1
1,1,5.3492e+005,NaN,60,40,3,NaN,1,1,NaN,4,NaN,3,2,NaN,NaN,5,42,72,NaN,NaN,1
2,1,5.2764e+005,38.4,80,60,3,2,2,1,3,2,1,2,2,NaN,1,1,54,6.9,NaN,NaN,1
2,1,5.2798e+006,37.8,48,12,2,1,2,1,3,NaN,1,2,NaN,NaN,2,NaN,48,7.3,1,NaN,1
NaN,1,5.3479e+005,38,65,40,NaN,1,4,2,2,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN
2,1,5.2752e+006,37.9,45,36,3,3,3,2,2,3,1,2,1,NaN,3,NaN,33,5.7,3,NaN,1
2,1,5.2783e+006,39,84,12,3,1,5,1,2,4,2,1,2,7,NaN,4,62,5.9,2,2.2,2
2,1,5.2896e+005,38.2,60,24,3,1,3,2,3,3,2,3,3,NaN,4,4,53,7.5,2,1.4,1
1,1,5.3492e+005,NaN,140,NaN,NaN,NaN,4,2,5,4,4,1,1,NaN,NaN,5,30,69,NaN,NaN,2
1,1,5.29e+005,37.9,120,60,3,3,3,1,5,4,4,2,2,7.5,4,5,52,6.6,3,1.8,2
2,1,5.2807e+005,38,72,36,1,1,3,1,3,NaN,2,2,1,NaN,3,5,38,6.8,2,2,1
2,9,5.2913e+006,38,92,28,1,1,2,1,1,3,2,3,NaN,7.2,NaN,NaN,37,6.1,1,1.1,1
1,1,5.2948e+005,38.3,66,30,2,3,1,1,2,4,3,3,2,8.5,4,5,37,6,NaN,NaN,1
2,1,5.2999e+005,37.5,48,24,3,1,1,1,2,1,NaN,1,1,NaN,3,2,43,6,1,2.8,1
1,1,5.3003e+005,37.5,88,20,2,3,3,1,4,3,3,NaN,NaN,NaN,NaN,NaN,35,6.4,1,NaN,2
2,9,5.299e+006,NaN,150,60,4,4,4,2,5,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
1,1,5.345e+005,39.7,100,30,NaN,NaN,6,2,4,4,3,1,NaN,NaN,4,5,65,75,NaN,NaN,3
1,1,5.2837e+005,38.3,80,NaN,3,3,4,2,5,4,3,2,1,NaN,4,4,45,7.5,2,4.6,1
2,1,5.3011e+005,37.5,40,32,3,1,3,1,3,2,3,2,1,NaN,NaN,5,32,6.4,1,1.1,1
1,1,5.3024e+005,38.4,84,30,3,1,5,2,4,3,3,2,3,6.5,4,4,47,7.5,3,NaN,2
1,1,5.3051e+005,38.1,84,44,4,NaN,4,2,5,3,1,1,3,5,NaN,4,60,6.8,NaN,5.7,2
2,1,5.2957e+005,38.7,52,NaN,1,1,1,1,1,3,1,NaN,NaN,NaN,1,3,4,74,NaN,NaN,1
2,1,5.296e+005,38.1,44,40,2,1,3,1,3,3,1,NaN,NaN,NaN,1,3,35,6.8,NaN,NaN,1
2,1,5.3443e+005,38.4,52,20,2,1,3,1,1,3,2,2,1,NaN,3,5,41,63,1,1,1
1,1,5.2963e+005,38.2,60,NaN,1,NaN,3,1,2,1,1,1,1,NaN,4,4,43,6.2,2,3.9,1
2,1,5.2838e+005,37.7,40,18,1,1,1,NaN,3,2,1,1,1,NaN,3,3,36,3.5,NaN,NaN,1
1,1,5.349e+005,39.1,60,10,NaN,1,1,NaN,2,3,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,1
2,1,5.2962e+005,37.8,48,16,1,1,1,1,NaN,1,1,2,1,NaN,4,3,43,7.5,NaN,NaN,1
1,1,5.2609e+005,39,120,NaN,4,3,5,2,2,4,3,2,3,8,NaN,NaN,65,8.2,3,4.6,1
1,1,5.2977e+005,38.2,76,NaN,2,3,2,1,5,3,3,1,2,6,1,5,35,6.5,2,0.9,1
2,1,5.2831e+005,38.3,88,NaN,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
1,1,5.2993e+005,38,80,30,3,3,3,1,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,48,8.3,NaN,4.3,1
1,1,5.2781e+005,NaN,NaN,NaN,3,1,1,1,2,3,3,1,3,6,4,4,NaN,NaN,2,NaN,2
1,1,5.2814e+006,37.6,40,NaN,1,1,1,1,1,1,1,NaN,NaN,NaN,1,1,NaN,NaN,2,2.1,1
2,1,5.307e+005,37.5,44,NaN,1,1,1,1,3,3,2,NaN,NaN,NaN,NaN,NaN,45,5.8,2,1.4,1
2,1,5.3389e+005,38.2,42,16,1,1,3,1,1,3,1,NaN,NaN,NaN,1,NaN,35,60,1,1,1
2,1,5.3382e+005,38,56,44,3,3,3,NaN,NaN,1,1,2,1,NaN,4,NaN,47,70,2,1,1
2,1,5.2766e+005,38.3,45,20,3,3,2,2,2,4,1,2,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,1
1,1,5.2625e+006,NaN,48,96,1,1,3,1,NaN,4,1,2,1,NaN,1,4,42,8,1,NaN,1
1,1,5.2827e+005,37.7,55,28,2,1,2,1,2,3,3,NaN,3,5,4,5,NaN,NaN,NaN,NaN,1
2,1,5.2892e+005,36,100,20,4,3,6,2,2,4,3,1,1,NaN,4,5,74,5.7,2,2.5,3
1,1,5.2749e+005,37.1,60,20,2,NaN,4,1,3,NaN,3,NaN,2,5,3,4,64,8.5,2,NaN,1
2,1,5.2998e+005,37.1,114,40,3,NaN,3,2,2,2,1,NaN,NaN,NaN,NaN,3,32,NaN,3,6.5,1
1,1,5.3395e+005,38.1,72,30,3,3,3,1,4,4,3,2,1,NaN,3,5,37,56,3,1,1
1,1,5.2811e+006,37,44,12,3,1,1,2,1,1,1,NaN,NaN,NaN,4,2,40,6.7,3,8,1
1,1,5.3469e+005,38.6,48,20,3,1,1,1,4,3,1,NaN,NaN,NaN,3,NaN,37,75,NaN,NaN,1
1,1,5.3448e+005,NaN,82,72,3,1,4,1,2,3,3,NaN,3,NaN,4,4,53,65,3,2,3
1,9,5.2749e+006,38.2,78,60,4,4,6,NaN,3,3,3,NaN,NaN,NaN,1,NaN,59,5.8,3,3.1,2
2,1,5.3382e+005,37.8,60,16,1,1,3,1,2,3,2,1,2,NaN,3,NaN,41,73,NaN,NaN,3
1,1,5.3416e+005,38.7,34,30,2,NaN,3,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,33,69,NaN,2,3
1,1,5.1428e+005,NaN,36,12,1,1,1,1,1,2,1,1,1,NaN,1,5,44,NaN,NaN,NaN,1
2,1,5.2843e+005,38.3,44,60,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4,36,NaN,NaN,1
2,1,5.2747e+005,37.4,54,18,3,NaN,1,1,3,4,3,2,2,NaN,4,5,30,7.1,2,NaN,1
1,1,5.3427e+005,NaN,NaN,NaN,4,3,NaN,2,2,4,1,NaN,NaN,NaN,NaN,NaN,54,76,3,2,1
1,1,5.3534e+005,36.6,48,16,3,1,3,1,4,1,1,1,1,NaN,NaN,NaN,27,56,NaN,NaN,3
1,1,5.3411e+005,38.5,90,NaN,1,1,3,1,3,3,3,2,3,2,4,5,47,79,NaN,NaN,1
1,1,5.3058e+005,NaN,75,12,1,1,4,1,5,3,3,NaN,3,5.8,NaN,NaN,58,8.5,1,NaN,1
2,1,5.2993e+005,38.2,42,NaN,3,1,1,1,1,1,2,2,1,NaN,3,2,35,5.9,2,NaN,1
1,9,5.2749e+006,38.2,78,60,4,4,6,NaN,3,3,3,NaN,NaN,NaN,1,NaN,59,5.8,3,3.1,2
2,1,5.297e+005,38.6,60,30,1,1,3,1,4,2,2,1,1,NaN,NaN,NaN,40,6,1,NaN,1
2,1,5.2845e+005,37.8,42,40,1,1,1,1,1,3,1,NaN,NaN,NaN,3,3,36,6.2,NaN,NaN,1
1,1,5.3478e+005,38,60,12,1,1,2,1,2,1,1,1,1,NaN,1,4,44,65,3,2,3
2,1,5.2893e+005,38,42,12,3,NaN,3,1,1,1,1,NaN,NaN,NaN,NaN,1,37,5.8,NaN,NaN,1
2,1,5.3067e+005,37.6,88,36,3,1,1,1,3,3,2,1,3,1.5,NaN,NaN,44,6,NaN,NaN,2
